% $Id$
% Sigma_exp data
% t [GeV^2/c^2] | sigma_exp/sigma_dip | delta sigma_exp/sigma_dip | theta | E_in [MeV]
# Type=100
-0.021701	0.996400	0.005400	50.510000	180.000000
-0.021700	0.981600	0.003000	50.510000	180.000000
-0.021694	0.985600	0.003200	50.510000	180.000000
-0.023627	0.981400	0.003200	53.010000	180.000000
-0.023633	0.981100	0.003800	53.010000	180.000000
-0.023634	0.986200	0.002800	53.010000	180.000000
-0.023635	0.986500	0.002800	53.010000	180.000000
-0.025600	0.977900	0.004800	55.500000	180.000000
-0.025593	0.977800	0.002900	55.500000	180.000000
-0.025599	0.978100	0.003400	55.500000	180.000000
-0.025601	0.984900	0.005000	55.500000	180.000000
-0.025599	0.981100	0.002200	55.500000	180.000000
-0.027608	0.981800	0.004700	58.000000	180.000000
-0.027603	0.981400	0.002400	58.000000	180.000000
-0.027603	0.980400	0.002500	58.000000	180.000000
-0.027609	0.977600	0.002400	58.000000	180.000000
-0.029635	0.977700	0.002100	60.500000	180.000000
-0.031691	0.980500	0.002000	63.000000	180.000000
-0.033759	0.980200	0.002100	65.490000	180.000000
-0.033758	0.975800	0.002100	65.490000	180.000000
-0.035870	0.984700	0.002100	68.010000	180.000000
-0.035869	0.984400	0.002100	68.010000	180.000000
-0.037961	0.980900	0.002100	70.500000	180.000000
-0.037962	0.978300	0.002100	70.500000	180.000000
-0.040052	0.978500	0.001900	72.990000	180.000000
-0.042157	0.982200	0.002100	75.500000	180.000000
-0.042158	0.980500	0.002100	75.500000	180.000000
-0.044252	0.983200	0.002200	78.000000	180.000000
-0.044255	0.977400	0.002100	78.000000	180.000000
-0.046339	0.976800	0.004000	80.500000	180.000000
-0.046338	0.980700	0.002500	80.500000	180.000000
-0.046336	0.980100	0.002200	80.500000	180.000000
-0.048418	0.977400	0.004500	83.010000	180.000000
-0.048418	0.982100	0.002300	83.010000	180.000000
-0.050470	0.979600	0.004600	85.510000	180.000000
-0.050468	0.980900	0.002700	85.510000	180.000000
-0.050467	0.973300	0.002300	85.510000	180.000000
-0.050466	0.973600	0.005100	85.510000	180.000000
-0.050467	0.974800	0.003500	85.510000	180.000000
-0.050468	0.979200	0.002700	85.510000	180.000000
-0.052491	0.982200	0.005100	88.000000	180.000000
-0.052492	0.982100	0.002300	88.000000	180.000000
-0.054499	0.974800	0.003000	90.500000	180.000000
-0.054494	0.980400	0.005200	90.500000	180.000000
-0.054495	0.976400	0.002100	90.500000	180.000000
-0.056484	0.974400	0.005000	93.010000	180.000000
-0.056484	0.983200	0.003100	93.010000	180.000000
-0.056484	0.979100	0.003000	93.010000	180.000000
-0.058421	0.980200	0.005300	95.500000	180.000000
-0.058421	0.979900	0.003100	95.500000	180.000000
-0.058422	0.982500	0.002700	95.500000	180.000000
-0.060326	0.979900	0.005100	97.990000	180.000000
-0.060327	0.984800	0.003000	97.990000	180.000000
-0.060327	0.978600	0.003000	97.990000	180.000000
-0.060327	0.979600	0.003100	97.990000	180.000000
-0.060326	0.981900	0.003000	97.990000	180.000000
-0.062204	0.988900	0.004600	100.500000	180.000000
-0.062204	0.977400	0.002900	100.500000	180.000000
-0.062204	0.980700	0.002500	100.500000	180.000000
-0.064042	0.981800	0.004800	103.000000	180.000000
-0.064043	0.977300	0.003500	103.000000	180.000000
-0.064044	0.980700	0.002500	103.000000	180.000000
-0.065843	0.979100	0.005100	105.510000	180.000000
-0.065844	0.981900	0.003000	105.510000	180.000000
-0.065838	0.983300	0.002600	105.510000	180.000000
-0.054498	0.986000	0.002800	90.500000	180.000000
# Type=101
-0.003843	0.995100	0.004500	20.010000	180.000000
-0.003839	0.998400	0.004500	20.010000	180.000000
-0.004031	0.994200	0.004600	20.500000	180.000000
-0.004028	0.992600	0.004500	20.500000	180.000000
-0.004031	1.000100	0.004700	20.500000	180.000000
-0.004031	0.992600	0.004600	20.500000	180.000000
-0.004227	0.995400	0.004700	21.000000	180.000000
-0.004426	0.999300	0.004700	21.500000	180.000000
-0.004426	0.995200	0.004700	21.500000	180.000000
-0.004626	0.992500	0.005200	22.000000	180.000000
-0.004626	0.989700	0.005200	22.000000	180.000000
-0.004626	0.997500	0.004400	22.000000	180.000000
-0.004625	0.994700	0.004300	22.000000	180.000000
-0.004833	0.994000	0.004300	22.500000	180.000000
-0.004838	0.989100	0.004300	22.500000	180.000000
-0.005051	1.001100	0.004400	23.000000	180.000000
-0.005047	1.001200	0.004400	23.000000	180.000000
-0.005046	0.995700	0.003800	23.000000	180.000000
-0.005046	0.995700	0.003800	23.000000	180.000000
-0.005271	1.000200	0.003900	23.510000	180.000000
-0.005271	0.998500	0.003900	23.510000	180.000000
-0.005272	0.999000	0.003900	23.510000	180.000000
-0.005266	0.996100	0.003900	23.510000	180.000000
-0.005487	0.996300	0.003800	24.010000	180.000000
-0.005487	0.993900	0.004400	24.010000	180.000000
-0.005708	0.990800	0.007200	24.500000	180.000000
-0.005707	0.993400	0.004200	24.500000	180.000000
-0.005707	1.000300	0.003700	24.500000	180.000000
-0.005713	0.995600	0.006600	24.500000	180.000000
-0.005707	0.996000	0.004000	24.500000	180.000000
-0.005708	0.992500	0.006800	24.500000	180.000000
-0.005940	0.996000	0.004600	25.010000	180.000000
-0.005941	0.996500	0.004200	25.010000	180.000000
-0.005941	1.001200	0.004900	25.010000	180.000000
-0.005941	0.999400	0.003000	25.010000	180.000000
-0.006168	1.002100	0.006800	25.500000	180.000000
-0.006174	0.992200	0.003800	25.500000	180.000000
-0.006174	0.993900	0.004100	25.500000	180.000000
-0.006174	0.991900	0.004000	25.500000	180.000000
-0.006168	0.990200	0.004800	25.500000	180.000000
-0.006415	0.990600	0.003600	26.010000	180.000000
-0.006415	0.991300	0.003600	26.010000	180.000000
-0.006415	0.993900	0.006100	26.010000	180.000000
-0.006413	0.996700	0.003600	26.010000	180.000000
-0.006415	0.992100	0.004300	26.010000	180.000000
-0.006646	0.994100	0.006300	26.510000	180.000000
-0.006646	0.996300	0.002900	26.510000	180.000000
-0.006646	0.998400	0.005800	26.510000	180.000000
-0.006646	0.998200	0.003000	26.510000	180.000000
-0.006646	0.996800	0.003100	26.510000	180.000000
-0.006646	0.992600	0.003000	26.510000	180.000000
-0.006895	0.984800	0.005700	27.000000	180.000000
-0.006895	0.992200	0.002700	27.000000	180.000000
-0.007144	0.993400	0.002600	27.500000	180.000000
-0.007390	0.992600	0.002700	28.000000	180.000000
-0.007390	0.997000	0.002700	28.000000	180.000000
-0.007652	0.994100	0.002700	28.500000	180.000000
-0.007652	0.989400	0.002700	28.500000	180.000000
-0.007906	0.991900	0.002600	29.000000	180.000000
-0.007911	0.993200	0.002600	29.000000	180.000000
-0.008175	0.993300	0.002400	29.500000	180.000000
-0.008431	0.990600	0.002600	29.990000	180.000000
-0.008431	0.991300	0.002600	29.990000	180.000000
-0.008713	0.993500	0.002600	30.500000	180.000000
-0.008712	0.990200	0.002600	30.500000	180.000000
-0.008981	0.990800	0.004500	31.000000	180.000000
-0.008981	0.996600	0.003000	31.000000	180.000000
-0.008980	0.990700	0.002600	31.000000	180.000000
-0.009259	0.985100	0.005000	31.490000	180.000000
-0.009259	0.989600	0.002700	31.490000	180.000000
-0.009540	0.999800	0.005100	32.000000	180.000000
-0.009539	0.991100	0.003100	32.000000	180.000000
-0.009539	0.987600	0.002800	32.000000	180.000000
-0.009545	0.992700	0.005600	32.000000	180.000000
-0.009545	0.989700	0.003900	32.000000	180.000000
-0.009545	0.991100	0.003000	32.000000	180.000000
-0.009836	0.996000	0.005500	32.510000	180.000000
-0.009836	0.995100	0.002500	32.510000	180.000000
-0.010113	0.989700	0.003200	32.990000	180.000000
-0.010113	0.988100	0.005500	32.990000	180.000000
-0.010113	0.992600	0.002300	32.990000	180.000000
-0.010410	0.989700	0.005300	33.500000	180.000000
-0.010410	0.993500	0.003200	33.500000	180.000000
-0.010410	0.992300	0.003300	33.500000	180.000000
-0.010705	1.001500	0.005500	34.000000	180.000000
-0.010705	0.992700	0.003200	34.000000	180.000000
-0.010705	0.991500	0.002800	34.000000	180.000000
-0.011003	0.990100	0.005200	34.500000	180.000000
-0.011003	0.992100	0.003000	34.500000	180.000000
-0.011003	0.991500	0.003100	34.500000	180.000000
-0.011003	0.991500	0.003100	34.500000	180.000000
-0.011003	0.990800	0.003100	34.500000	180.000000
-0.011305	0.990100	0.004600	35.000000	180.000000
-0.011305	0.994300	0.002900	35.000000	180.000000
-0.011305	0.994000	0.002500	35.000000	180.000000
-0.011609	0.997100	0.004800	35.500000	180.000000
-0.011609	0.990400	0.003700	35.500000	180.000000
-0.011609	0.991000	0.002500	35.500000	180.000000
-0.011917	0.989700	0.004900	36.000000	180.000000
-0.011917	0.990800	0.002900	36.000000	180.000000
-0.011917	0.993100	0.002500	36.000000	180.000000
-0.012228	0.987800	0.002500	36.500000	180.000000
-0.012228	0.988200	0.002500	36.500000	180.000000
-0.012542	0.992900	0.002500	37.000000	180.000000
-0.012542	0.992100	0.002700	37.000000	180.000000
-0.012859	0.993600	0.003100	37.500000	180.000000
# Type=102
-0.010113	0.997200	0.003300	32.990000	180.000000
-0.010113	0.989800	0.005800	32.990000	180.000000
-0.010113	0.998300	0.002400	32.990000	180.000000
-0.012859	0.989700	0.003100	37.500000	180.000000
-0.012859	0.999600	0.003300	37.500000	180.000000
-0.013185	0.990700	0.003600	38.010000	180.000000
-0.013185	0.993600	0.003600	38.010000	180.000000
-0.013502	0.989800	0.003300	38.500000	180.000000
-0.013503	0.990500	0.003300	38.500000	180.000000
-0.013828	0.991800	0.003000	39.000000	180.000000
-0.013828	0.988200	0.003000	39.000000	180.000000
-0.014151	0.990200	0.002900	39.490000	180.000000
-0.014151	0.995200	0.002900	39.490000	180.000000
-0.014823	0.988400	0.005700	40.500000	180.000000
-0.014823	0.994400	0.003400	40.500000	180.000000
-0.014823	0.993600	0.002900	40.500000	180.000000
-0.015500	0.991200	0.002400	41.500000	180.000000
-0.015500	0.989600	0.002400	41.500000	180.000000
-0.016187	0.990900	0.002500	42.500000	180.000000
-0.016188	0.986300	0.002500	42.500000	180.000000
-0.016535	0.982400	0.004800	43.000000	180.000000
-0.016535	0.982200	0.002800	43.000000	180.000000
-0.016535	0.985900	0.002400	43.000000	180.000000
-0.016885	0.990400	0.004800	43.500000	180.000000
-0.016885	0.987900	0.002800	43.500000	180.000000
-0.016886	0.986200	0.002400	43.500000	180.000000
-0.017238	0.982300	0.004800	44.000000	180.000000
-0.017238	0.989700	0.002800	44.000000	180.000000
-0.017238	0.989600	0.002400	44.000000	180.000000
-0.017600	0.984300	0.004900	44.510000	180.000000
-0.017600	0.983200	0.002800	44.510000	180.000000
-0.017600	0.990300	0.002500	44.510000	180.000000
-0.017950	0.987400	0.004900	45.000000	180.000000
-0.017950	0.988800	0.002900	45.000000	180.000000
-0.017950	0.984800	0.002500	45.000000	180.000000
-0.018310	0.990500	0.004700	45.500000	180.000000
-0.018310	0.980900	0.002800	45.500000	180.000000
-0.018310	0.987000	0.002400	45.500000	180.000000
-0.018679	0.987700	0.004700	46.010000	180.000000
-0.018679	0.981500	0.002800	46.010000	180.000000
-0.019036	0.982800	0.004800	46.500000	180.000000
# Type=103
-0.019036	0.994000	0.002800	46.500000	180.000000
-0.019036	0.990900	0.002400	46.500000	180.000000
-0.019402	0.986100	0.004800	47.000000	180.000000
-0.019403	0.995000	0.002900	47.000000	180.000000
-0.019403	0.987300	0.002200	47.000000	180.000000
-0.019764	0.985100	0.004700	47.490000	180.000000
-0.019764	0.989000	0.002800	47.490000	180.000000
-0.019764	0.984400	0.002300	47.490000	180.000000
-0.020142	0.983300	0.002500	48.000000	180.000000
-0.020142	0.983100	0.003400	48.000000	180.000000
-0.020514	0.982600	0.002300	48.500000	180.000000
-0.020514	0.985100	0.002300	48.500000	180.000000
-0.020889	0.979000	0.002300	49.000000	180.000000
-0.020889	0.984700	0.004800	49.000000	180.000000
-0.020889	0.987400	0.002600	49.000000	180.000000
-0.021266	0.979200	0.002300	49.500000	180.000000
-0.021266	0.985800	0.003300	49.500000	180.000000
-0.029547	0.974400	0.002800	60.000000	180.000000
-0.029547	0.975400	0.002800	60.000000	180.000000
# Type=104
-0.054477	0.982200	0.003800	90.500000	180.000000
-0.054477	0.976500	0.006600	90.500000	180.000000
-0.054479	0.980500	0.002700	90.500000	180.000000
-0.054479	0.971000	0.003500	90.500000	180.000000
-0.042134	0.983700	0.003000	75.490000	180.000000
-0.042133	0.985300	0.003000	75.490000	180.000000
-0.044216	0.980700	0.003000	77.980000	180.000000
-0.044217	0.975500	0.003000	77.980000	180.000000
-0.046310	0.983700	0.003600	80.490000	180.000000
-0.046311	0.981700	0.002900	80.490000	180.000000
-0.048370	0.979600	0.002900	82.980000	180.000000
-0.048369	0.979600	0.002900	82.980000	180.000000
-0.052480	0.980700	0.006100	88.010000	180.000000
-0.052482	0.978400	0.003500	88.010000	180.000000
-0.052481	0.977200	0.003100	88.010000	180.000000
-0.056455	0.976500	0.002600	93.000000	180.000000
-0.056455	0.980500	0.002600	93.000000	180.000000
-0.060323	0.978100	0.002700	98.010000	180.000000
-0.060322	0.980400	0.002700	98.010000	180.000000
-0.062190	0.981300	0.005300	100.500000	180.000000
-0.062188	0.983500	0.002700	100.500000	180.000000
-0.064024	0.982400	0.005400	103.000000	180.000000
-0.064026	0.981100	0.003100	103.000000	180.000000
-0.064025	0.973300	0.002700	103.000000	180.000000
-0.065847	0.977100	0.005500	105.540000	180.000000
-0.065846	0.985800	0.003200	105.540000	180.000000
-0.065846	0.981600	0.003200	105.540000	180.000000
-0.067596	0.984700	0.005600	108.040000	180.000000
-0.067595	0.978800	0.003200	108.040000	180.000000
-0.067596	0.980200	0.002800	108.040000	180.000000
-0.069275	0.982300	0.003300	110.510000	180.000000
-0.069275	0.982300	0.002900	110.510000	180.000000
-0.070965	0.977300	0.005800	113.060000	180.000000
-0.070963	0.979700	0.003400	113.060000	180.000000
-0.070962	0.982400	0.002900	113.060000	180.000000
-0.072567	0.984600	0.005800	115.560000	180.000000
-0.072568	0.981700	0.003500	115.560000	180.000000
-0.074049	0.979500	0.006000	117.940000	180.000000
# Type=105
-0.074049	0.987800	0.003600	117.940000	180.000000
-0.074049	0.989300	0.003100	117.940000	180.000000
-0.075577	0.984800	0.006200	120.490000	180.000000
-0.077078	0.988500	0.006100	123.080000	180.000000
-0.077077	0.988000	0.003700	123.080000	180.000000
-0.077078	0.989100	0.002900	123.080000	180.000000
-0.078472	0.992600	0.003300	125.590000	180.000000
-0.078472	0.995200	0.004500	125.590000	180.000000
-0.079770	0.989100	0.003000	128.020000	180.000000
-0.079768	0.992200	0.003000	128.020000	180.000000
-0.081062	0.991600	0.003100	130.550000	180.000000
-0.081064	0.995100	0.006500	130.550000	180.000000
-0.081062	0.991200	0.003500	130.550000	180.000000
-0.082233	0.986800	0.003200	132.950000	180.000000
-0.082231	0.986600	0.004500	132.950000	180.000000
-0.083428	0.991500	0.003200	135.530000	180.000000
-0.083428	0.985500	0.003200	135.530000	180.000000
# Type=106
-0.047935	0.978900	0.002700	43.000000	315.000000
-0.047930	0.976200	0.003000	43.000000	315.000000
-0.047932	0.972800	0.002700	43.000000	315.000000
-0.047940	0.974600	0.002700	43.000000	315.000000
-0.047939	0.975700	0.002900	43.000000	315.000000
-0.047929	0.974200	0.002700	43.000000	315.000000
-0.047922	0.969800	0.002700	43.000000	315.000000
-0.047933	0.977800	0.002400	43.000000	315.000000
-0.047938	0.976500	0.002400	43.000000	315.000000
-0.047925	0.978000	0.002400	43.000000	315.000000
-0.047925	0.975800	0.002400	43.000000	315.000000
-0.047927	0.973100	0.002400	43.000000	315.000000
-0.047929	0.978300	0.002400	43.000000	315.000000
-0.047915	0.975700	0.002400	43.000000	315.000000
-0.058153	0.977700	0.002400	48.000000	315.000000
-0.058160	0.975400	0.002500	48.000000	315.000000
-0.058150	0.973900	0.002500	48.000000	315.000000
-0.058152	0.977000	0.002500	48.000000	315.000000
-0.058158	0.970800	0.002500	48.000000	315.000000
-0.058154	0.977300	0.002500	48.000000	315.000000
-0.068797	0.972600	0.002400	53.010000	315.000000
-0.068790	0.973100	0.002400	53.010000	315.000000
-0.068804	0.970700	0.002400	53.010000	315.000000
-0.068808	0.971400	0.002400	53.010000	315.000000
-0.079705	0.967100	0.003000	58.000000	315.000000
-0.079719	0.971800	0.002500	58.000000	315.000000
-0.079729	0.971100	0.002500	58.000000	315.000000
-0.090777	0.968100	0.002700	63.000000	315.000000
-0.090771	0.972500	0.002700	63.000000	315.000000
-0.101850	0.974600	0.003000	68.010000	315.000000
-0.112804	0.968900	0.003300	73.010000	315.000000
-0.112786	0.973000	0.003300	73.010000	315.000000
-0.123531	0.976500	0.002800	78.000000	315.000000
-0.123529	0.975200	0.002800	78.000000	315.000000
-0.134023	0.970900	0.003300	83.010000	315.000000
-0.134023	0.974000	0.003400	83.010000	315.000000
-0.133976	0.972100	0.003300	82.990000	315.000000
-0.133994	0.969900	0.003300	82.990000	315.000000
-0.144119	0.974900	0.003300	88.000000	315.000000
-0.144115	0.975200	0.003300	88.000000	315.000000
% EOF
